-- Estrutura: pessoa_id,agencia,conta,banco,id
7336,93164,19546683,69410,7663
3222,95642,9386856,125891,7664
7622,35574,93220657,957815,7665
91,18479,83141379,892532,7666
1777,45697,28669242,61968,7667
7194,59944,52708780,169272,7668
9171,33500,16077338,502973,7669
6001,63985,14296591,680797,7670
7256,90959,93081858,227609,7671
7903,3376,68284897,180142,7672
5861,61490,63761371,498318,7673
2445,43129,97368691,470508,7674
9951,60399,17124933,388676,7675
3070,99370,78146195,134217,7676
4051,2530,15320225,987177,7677
7966,58988,52632694,122376,7678
2138,25133,23307577,99482,7679
2541,60361,10316115,143868,7680
7744,10576,47645575,104518,7681
9622,2825,92484961,485856,7682
3614,68932,50838534,996092,7683
4695,75333,37452680,731873,7684
1284,79651,82271475,765069,7685
8815,69531,38423231,996206,7686
891,51483,28538834,993171,7687
1991,87416,21733256,391518,7688
5018,2646,61463131,201210,7689
5178,67669,17290399,376848,7690
1006,66640,62625274,107264,7691
821,52970,65323313,460388,7692
8775,50034,97112893,457522,7693
7811,33709,26319572,79156,7694
7222,47966,1650517,447397,7695
7436,93158,28757846,487165,7696
4729,11632,49482194,443068,7697
1392,17262,21490231,451683,7698
6245,44567,66490821,215088,7699
695,27628,91425432,559400,7700
8620,82419,11665345,698721,7701
9030,75893,61085179,164740,7702
7641,53504,47957904,38180,7703
6613,72458,63360574,168941,7704
3796,13867,63480050,965727,7705
355,20978,32200807,704880,7706
2863,51941,83316672,335430,7707
6725,4729,1077571,445925,7708
5655,45601,58587057,919443,7709
8159,58806,58454789,713928,7710
5059,32952,67934237,604087,7711
6936,17585,79062674,899953,7712
8124,49559,83565278,930807,7713
6419,94842,52448309,652208,7714
5030,41079,41305568,383666,7715
9259,27499,49274595,716794,7716
5254,3308,47325845,205279,7717
1392,71374,35373734,791553,7718
5546,92045,46042710,705925,7719
5308,71716,1235847,110470,7720
7290,93301,52348899,176964,7721
2118,7887,80425382,617076,7722
9320,93319,41714148,405132,7723
1757,20042,78820590,230912,7724
8373,96218,7973932,660546,7725
7032,58511,76104395,98718,7726
1426,4392,37691594,721424,7727
4886,81802,12239238,785784,7728
3995,30193,65503058,992931,7729
7520,31522,50552685,446505,7730
2291,85558,27402996,205976,7731
2973,94787,61631966,354166,7732
1325,22891,86873395,568602,7733
6384,35071,40795131,143905,7734
1723,42424,3546060,167902,7735
7026,8261,12944084,114029,7736
8118,63070,670701,873727,7737
5458,79503,47946151,522120,7738
4572,63220,43213997,847579,7739
3119,55480,80167775,194690,7740
4280,2206,58938645,259689,7741
9494,55281,14828117,48817,7742
8946,51074,82088298,327788,7743
2809,33707,74414577,146427,7744
7271,15920,39486407,666551,7745
9422,74215,80860667,337457,7746
7500,34647,11237565,6241,7747
9192,55971,83219876,617445,7748
6228,83969,74016821,680586,7749
4937,86877,16551694,258971,7750
4834,95677,97911099,35031,7751
9743,15110,24213307,120140,7752
8883,28508,12143418,152699,7753
1606,13491,25323660,685857,7754
2137,25147,51020213,602972,7755
4414,14110,13057899,334928,7756
6787,20324,70533205,441132,7757
5972,6328,65313071,858339,7758
9946,13522,18408503,985497,7759
7631,77335,36380997,598937,7760
1052,99123,11887084,634123,7761
4393,67930,45743772,487879,7762
5873,5402,46751691,242209,7763
3591,56161,81774769,342281,7764
8271,64415,35701530,771115,7765
4461,80015,52347392,825075,7766
6323,26212,15902901,25392,7767
9517,26691,92286698,440299,7768
8883,91071,49835277,450176,7769
233,49548,89578901,999415,7770
7464,21713,85400305,543174,7771
5963,41053,49977115,432988,7772
3177,84088,15926063,118918,7773
4171,59198,15378962,305020,7774
4683,29281,289577,177139,7775
5212,43144,53666683,320385,7776
1313,2663,35455606,448406,7777
639,36737,31983492,331685,7778
7485,35688,2579645,228965,7779
9463,97975,22958336,221801,7780
7629,72510,70804074,110832,7781
1086,80385,2432105,296385,7782
7578,19278,98189160,730387,7783
4937,71852,47877660,314961,7784
6810,53345,41258805,569723,7785
567,5081,36986798,950306,7786
5218,82663,37113063,60180,7787
5673,92387,35941563,488535,7788
641,77998,41488810,796114,7789
7237,42532,21267869,327376,7790
34,5746,69087944,871046,7791
3855,58868,83816294,29953,7792
8786,70974,54849299,412861,7793
5678,65899,16603035,712092,7794
3560,75740,58946993,281941,7795
4334,96304,72941280,833986,7796
8340,49333,66666980,713715,7797
3043,68207,59168807,255654,7798
3217,8456,56681599,999243,7799
3603,49812,56529365,933126,7800
9886,34048,18240296,857520,7801
3759,94583,92078903,405086,7802
6149,70213,44079920,966316,7803
8363,92985,89406140,40334,7804
3284,85654,3804513,892160,7805
9223,12427,72595994,196605,7806
1186,29234,9221755,483276,7807
927,16586,35254102,857816,7808
1926,65588,29406860,92954,7809
7815,87158,45869612,888228,7810
5726,26121,9983388,602152,7811
2419,62491,41999188,391791,7812
1906,52599,67126892,503724,7813
4611,67264,1183491,864389,7814
6148,98487,73929290,83556,7815
8546,43742,31318166,449025,7816
3503,58235,77397041,180421,7817
6366,80098,25959534,456750,7818
3985,14875,32028238,661178,7819
255,12350,95475040,493602,7820
8730,69941,29344720,566668,7821
4950,84808,39734281,519949,7822
6451,42889,47870954,796672,7823
1326,37454,3466888,135210,7824
9488,64980,25266142,659544,7825
8512,23893,75548477,389625,7826
2673,21415,10626371,312399,7827
3531,34956,83913511,491321,7828
302,24540,21144257,155218,7829
1448,74574,95412161,502226,7830
1857,25377,53578707,207686,7831
3229,46209,32491368,23917,7832
1152,18432,71270301,375627,7833
8716,29515,64280243,634064,7834
9442,90302,30021819,280802,7835
7428,8428,16775297,295593,7836
5899,98679,76674414,887186,7837
1640,87836,99045730,203046,7838
6957,74959,47444249,597427,7839
7036,54752,6780156,805129,7840
8900,8136,19814099,168807,7841
6372,46332,62007265,735033,7842
6030,57649,21189081,241727,7843
4463,67326,75966637,101415,7844
870,23968,61817394,336052,7845
6956,43697,86009930,236773,7846
1939,50933,68024616,122068,7847
8213,4498,93048689,396676,7848
8362,49430,39148907,661473,7849
8870,99801,65879910,126608,7850
3672,3146,28498673,587471,7851
6673,74871,75700639,22469,7852
9902,37244,51102994,463977,7853
9297,73070,11050583,453014,7854
2214,96046,97496483,127836,7855
7834,49758,91383236,558018,7856
6461,81433,40611603,951999,7857
2825,9793,21526326,88921,7858
5812,49114,96892932,664162,7859
1528,27247,56988865,445150,7860
7526,65741,13282772,448853,7861
5345,46643,46749118,105560,7862
3848,93778,44068667,926547,7863
231,53058,34389882,869574,7864
1178,72616,94144586,853024,7865
3433,80473,74030075,892279,7866
1581,42156,88284987,438636,7867
7618,44535,30100745,948936,7868
3911,52978,37592852,126016,7869
3657,46488,2461230,179659,7870
3475,29989,56768749,344658,7871
6578,28784,6687534,50675,7872
1480,9932,54695207,426611,7873
3311,71638,10288365,947864,7874
9174,23958,29158815,112927,7875
5837,2827,34447137,939438,7876
6376,49112,53599867,493296,7877
1554,21715,50440794,652831,7878
7026,76171,50613627,43369,7879
2376,39535,23526993,870210,7880
3557,83203,29145157,662497,7881
8989,87361,61827129,674680,7882
4279,42737,20948509,126136,7883
1741,91059,59639561,319176,7884
9561,62776,70741570,166734,7885
7523,57253,89544126,930819,7886
5955,89360,72427248,569369,7887
2108,5852,71065768,522056,7888
52,42059,75746845,751666,7889
7376,68124,4159998,763948,7890
8732,86079,6643376,727979,7891
86,37772,47932772,792043,7892
1658,18641,8822877,609762,7893
6882,6769,11883148,783186,7894
9367,35984,6807240,5289,7895
1497,4848,46447883,369384,7896
7170,68654,12194830,753493,7897
1534,84427,58204147,274910,7898
5872,94313,29423862,891557,7899
5071,16735,92235917,217741,7900
4149,93191,40425716,24387,7901
9713,10058,83397820,937477,7902
3028,97400,81515248,377756,7903
6142,3525,61472522,824802,7904
3969,69600,1204620,321998,7905
2568,72525,63904353,321495,7906
6048,81229,2361539,745122,7907
7742,22629,27684578,769375,7908
4376,84928,59087593,217732,7909
6449,43949,39874972,616459,7910
8527,18349,45136623,179391,7911
294,20382,66107849,551988,7912
3289,46865,49520104,811133,7913
1564,60027,96103529,689612,7914
2933,8210,42019713,158998,7915
781,8867,16417614,76445,7916
6980,4558,94025148,764913,7917
4448,39656,18083128,957421,7918
2980,39448,46983245,73257,7919
2745,45925,29294933,401013,7920
1516,47054,41692697,305581,7921
7316,46490,61340838,837295,7922
8883,90079,92453611,562783,7923
200,23908,53892856,764083,7924
203,37431,48199625,983760,7925
2637,89577,10815616,932278,7926
2888,53721,51374428,761909,7927
1311,88772,41576437,834027,7928
7899,1854,849756,607502,7929
6724,85765,34551882,233063,7930
4326,10289,87674849,544016,7931
4721,61713,93754723,58848,7932
8560,70515,5406172,900186,7933
9778,30840,13833637,255816,7934
3634,48399,1794304,194436,7935
9517,85106,70659043,567,7936
4857,9043,77309992,1406,7937
2317,93090,9270098,162582,7938
296,24836,55166730,160747,7939
192,56314,46076572,671593,7940
5997,45435,90594264,425873,7941
8347,51492,85635614,481534,7942
8811,75157,24496583,188393,7943
8408,15036,28215747,581524,7944
3966,87603,5936985,381688,7945
8443,93606,82735148,925158,7946
6135,89042,87081045,729473,7947
7572,97662,23748760,800228,7948
239,34525,59514684,497348,7949
9452,28039,16676740,970764,7950
2343,29131,12122262,480109,7951
6868,90329,32252074,879165,7952
9670,96963,76438391,143132,7953
5048,7848,82749733,663667,7954
6272,98066,81261542,944297,7955
6442,12672,72460824,904528,7956
5149,44389,16548785,495558,7957
5557,78400,63669788,116235,7958
7102,8756,14840787,552975,7959
8158,34705,23921852,710167,7960
5687,99149,76274027,787587,7961
2125,9351,29618827,945355,7962
5179,93102,87029626,964550,7963
4680,22154,32725384,107506,7964
5670,21572,96520839,242890,7965
7387,82620,32425961,182987,7966
3334,64788,43355756,417266,7967
9310,27433,84800982,280146,7968
7423,10224,37633127,652759,7969
3643,93670,69236239,421431,7970
1485,21920,97763203,624628,7971
9138,67173,64864183,488661,7972
7610,3996,98598072,600111,7973
3819,99547,97146071,742451,7974
6680,57948,45484433,564621,7975
6606,87813,1543478,243621,7976
832,59000,22310898,365744,7977
8459,67374,74354570,630297,7978
5237,54373,9540523,519535,7979
8486,69887,26994071,661607,7980
9996,94425,65659618,891061,7981
2884,24773,89837861,746824,7982
1308,63318,98478377,784755,7983
4825,12740,76111705,270352,7984
2049,73398,54195068,323853,7985
4495,28251,64315398,87307,7986
2967,35567,7744206,838141,7987
9010,45189,89396770,969113,7988
3104,79262,56546891,716314,7989
2220,12328,95530687,835457,7990
6917,47542,23578451,212719,7991
6890,95849,14876882,396297,7992
7829,82404,31543346,114616,7993
1575,94526,21298629,717129,7994
3015,56890,59481867,932695,7995
1713,6013,84591296,678916,7996
7393,1566,47498017,689845,7997
5624,4454,4948460,81587,7998
7787,70597,63252124,974076,7999
476,43003,39899574,338190,8000
2079,68011,5630556,77037,8001
1373,77922,81188575,365084,8002
5805,84784,41545627,653016,8003
5289,2257,66451815,631616,8004
6297,55601,47396789,673325,8005
4841,45797,83406901,738349,8006
7756,23309,33662557,451455,8007
3132,23803,66992486,871469,8008
1706,25618,72515662,491194,8009
49,76870,54220470,960101,8010
2040,10931,11031671,714556,8011
6297,39541,55317369,756167,8012
419,50,34512708,491554,8013
9566,72499,85424465,749869,8014
8462,31690,30219281,904134,8015
4434,36022,5297462,342485,8016
1783,54333,48301122,272732,8017
2977,17295,62716469,860972,8018
144,51327,46993953,374796,8019
3487,11933,10960980,380209,8020
6804,57971,41027332,312668,8021
8936,17800,91490967,445579,8022
4021,97497,64535511,687961,8023
4673,63755,51729359,843754,8024
574,76683,53677417,86395,8025
9129,27994,45906007,868886,8026
3738,48342,47781305,443375,8027
2557,47928,40188586,726906,8028
2083,92119,22458889,863625,8029
9506,73924,44946258,295,8030
6285,3686,87078033,322728,8031
5280,93877,39435814,376762,8032
9965,62559,31816410,581806,8033
5831,2223,46782686,400464,8034
1213,54072,93899064,410209,8035
7008,47144,19082872,922807,8036
5738,91804,48025304,546081,8037
4138,65312,89326921,318137,8038
3180,53596,45847673,876117,8039
4093,13573,34163038,434956,8040
898,10047,44746622,630055,8041
1619,81940,14478944,186062,8042
4540,82325,74265112,409874,8043
8003,3864,30030194,157081,8044
8469,94781,74924646,609935,8045
4591,84759,96296977,343393,8046
7324,99925,26463339,47105,8047
5643,59111,99116577,985530,8048
1999,50396,32122363,600300,8049
246,55987,76119359,754346,8050
7742,29361,9311750,590571,8051
9107,48327,51834270,279351,8052
2365,30079,3026868,461480,8053
3868,73095,97586982,242138,8054
1376,10346,89772491,162613,8055
5556,9674,62213232,862854,8056
8321,75682,21092032,296364,8057
7182,69921,13345640,287055,8058
1869,99461,83590236,165501,8059
7555,37235,43325789,249169,8060
4815,98445,81087424,263556,8061
5619,52967,59921456,468869,8062
5281,7833,46335662,921128,8063
6622,59831,19963959,677481,8064
6719,22925,75873366,153932,8065
2733,22144,56166659,537217,8066
1683,74213,27538653,392142,8067
8952,81033,48721374,765183,8068
6708,64843,68150519,571133,8069
2861,35815,30170512,302431,8070
1581,74116,76849862,639840,8071
2365,21136,62521028,588584,8072
7958,15824,49416263,526241,8073
6139,27869,97596181,260019,8074
4233,27345,9626056,819791,8075
2551,20663,57410039,717780,8076
5917,69757,25113165,13820,8077
9171,62761,39208832,313745,8078
9283,45603,99587173,532060,8079
4532,92132,30153208,956937,8080
1174,68599,59671998,737004,8081
3168,96039,15223549,392135,8082
6725,42113,14879517,12624,8083
2629,48113,4839410,951437,8084
1676,5046,4921134,538887,8085
9610,61097,67178471,168255,8086
7668,17986,59836300,157857,8087
2829,44387,80703179,501947,8088
9726,13832,70278109,569098,8089
6103,83661,40170424,631285,8090
5463,85815,34204345,496032,8091
4798,37879,5189957,447188,8092
4087,4443,36521964,402741,8093
8731,76186,99587873,506367,8094
146,42801,97021219,136888,8095
3625,99342,11029687,228633,8096
6143,64589,4099999,124584,8097
7787,47823,34181545,330925,8098
6494,41687,99261273,102901,8099
2697,17539,68883405,388037,8100
1290,15073,74943675,238400,8101
794,40407,62917592,210823,8102
1425,19608,55501720,182339,8103
8664,26415,26961176,552847,8104
7488,11268,88184885,833865,8105
3389,92625,66887113,930461,8106
7033,3359,75359404,456315,8107
7692,89296,23755261,839188,8108
7395,58213,898010,211758,8109
2443,87090,15021654,210239,8110
172,82910,98216030,582602,8111
9237,15875,46507701,385270,8112
1481,43975,35476289,156984,8113
2937,85461,5023917,202748,8114
4822,81868,53557073,45773,8115
6507,17245,44218032,249470,8116
9593,71532,44342978,284301,8117
2563,5704,30933851,877947,8118
9634,67147,81693271,509744,8119
9441,8590,785137,544600,8120
5691,36805,30901505,329506,8121
5389,7972,54602466,884905,8122
5330,80512,72983400,425581,8123
3359,10350,55997296,844688,8124
3876,73266,62364249,208382,8125
7159,18018,12996446,91028,8126
1312,47609,19447213,622191,8127
379,53943,25945064,396324,8128
8119,99044,47724726,282706,8129
8642,11206,71086340,879657,8130
1698,55790,75161883,451143,8131
3275,88298,54260349,859908,8132
1120,97203,12316957,211451,8133
4627,79836,82885764,388926,8134
2391,21722,19921025,62831,8135
8861,92331,84718436,993519,8136
5465,33321,61406286,345400,8137
6268,27678,98050979,275497,8138
222,74356,3963687,158030,8139
4288,67784,76378338,248198,8140
9340,33367,51074115,65853,8141
4173,4718,93372190,13582,8142
1618,8774,4471553,646982,8143
9137,64770,99352056,246485,8144
7109,75781,90474703,994297,8145
2694,19670,23392811,835216,8146
9915,84669,19022223,719110,8147
7598,67063,96013228,561200,8148
4537,95011,12979673,552477,8149
4131,78115,57674764,499326,8150
3996,60004,18452164,539093,8151
2332,33350,36247178,374418,8152
7500,79207,44775455,671015,8153
7732,76921,97886637,737307,8154
1006,67497,7532993,570546,8155
8578,21454,25461367,491148,8156
1277,48245,19418180,963611,8157
5189,44103,83353896,929727,8158
1816,40531,59518814,669303,8159
131,69397,60253469,658046,8160
4849,81489,96909238,967712,8161
2235,28907,78822405,684475,8162
9712,39152,45249525,738150,8163
7068,574,64186967,185023,8164
3463,69246,41209540,750671,8165
1403,39815,85569664,309016,8166
9587,51741,49003848,367897,8167
1745,30954,72453452,406608,8168
729,41625,8662752,42952,8169
2455,28607,26846487,838579,8170
6944,50880,99234250,127361,8171
9891,9521,22373124,175815,8172
7638,40971,32378860,320613,8173
2826,85141,51836260,86785,8174
9593,66003,1008509,706084,8175
7996,42009,51053588,661738,8176
6673,4528,66563609,290605,8177
9201,59851,93961057,60197,8178
4248,57285,5725634,631409,8179
4058,72817,32062259,863526,8180
2946,31366,60449339,764768,8181
9865,40361,12504041,221467,8182
8984,99881,8460271,585438,8183
2771,56156,4004743,274373,8184
9988,33059,46066832,943870,8185
4299,93225,25652260,165324,8186
4702,26284,89591431,709679,8187
7952,88640,68132329,231192,8188
3402,14546,41219418,485943,8189
8160,74521,67559717,263678,8190
9212,44379,39285247,921291,8191
5149,35410,78335049,863248,8192
5339,78182,63299952,75222,8193
2681,37599,43421847,362282,8194
580,43873,29538177,723662,8195
5078,41438,42689098,12011,8196
3179,85238,24610225,131630,8197
1501,55303,45893638,253596,8198
6553,19639,2374716,986139,8199
5401,33440,65077710,116066,8200
4797,3255,17671395,13378,8201
2539,60574,96312662,964178,8202
7118,4926,42861823,377308,8203
4506,95156,75613345,506823,8204
176,38016,60387496,662542,8205
1089,65147,71354147,980844,8206
3235,37899,42050745,71717,8207
3533,44744,82239412,723557,8208
7883,17853,24477226,475266,8209
2386,41287,75845378,712109,8210
8893,28108,42040749,100768,8211
1251,8103,80319121,703784,8212
4405,51583,96863130,159919,8213
7309,98783,832772,828250,8214
3193,19495,69022203,874830,8215
1859,89136,61127813,264419,8216
2271,70442,58942418,272092,8217
7076,28060,26904739,604668,8218
6220,89131,77348817,827756,8219
2317,61245,85595287,242474,8220
5760,71607,63159817,837495,8221
4789,66227,99259692,800494,8222
1713,41568,15687715,43637,8223
7230,88334,52675206,997936,8224
6702,15535,87384614,420628,8225
4921,53087,99614783,159932,8226
2476,36393,53845161,839644,8227
2146,17947,59698313,706871,8228
3392,44740,29958735,469806,8229
2602,77334,78580501,564784,8230
7118,78846,10178420,291960,8231
1247,22460,88180204,738626,8232
3651,77529,15845511,76373,8233
7387,43516,75069315,45143,8234
7199,47125,59034810,114925,8235
1244,15295,58634578,991838,8236
8191,44906,70480544,275595,8237
5845,5642,73804795,896887,8238
3698,30892,70911557,703585,8239
4301,70417,3634728,23006,8240
4823,79930,47513052,439310,8241
220,52016,96815764,903994,8242
6970,25367,75015020,788923,8243
1835,67063,44106709,558892,8244
2026,10895,47340019,675588,8245
5201,60607,15502078,308679,8246
376,26063,70692143,429828,8247
7263,4683,61547531,15752,8248
4360,56688,63307528,325028,8249
6784,14658,96992516,298984,8250
4809,80047,57907606,330880,8251
3066,94882,71374961,699134,8252
8684,14990,50155410,321150,8253
2314,35968,50343779,876180,8254
6452,16587,40243322,761317,8255
8135,53829,17853664,650157,8256
6386,73411,35366244,616570,8257
380,11542,88062835,56012,8258
1391,17383,19553843,719638,8259
275,82319,324146,88710,8260
5472,747,56183946,576472,8261
5458,29390,78462221,76295,8262
640,75648,68015295,512529,8263
7448,20857,48598867,942650,8264
6228,92844,69260410,572425,8265
5959,9686,66153592,753057,8266
2694,44498,18300516,57538,8267
1651,78324,84888204,822029,8268
1638,31306,21499172,806105,8269
9769,60114,10532293,344720,8270
9497,27665,55306694,281490,8271
4356,36796,31197064,930478,8272
6884,25199,9778328,99018,8273
1310,42970,49338504,450338,8274
3463,80828,30783896,100842,8275
1118,72684,91135046,280754,8276
9077,85776,34951865,431748,8277
9944,67930,96574726,21709,8278
8241,34754,62310659,319240,8279
5443,37967,31819620,901437,8280
1338,25162,36982516,913049,8281
6864,74969,69143470,734027,8282
8202,76377,46040504,168648,8283
2941,349,23377124,222894,8284
3654,27182,37441411,577853,8285
192,87944,93609512,9103,8286
2863,7507,27570064,783395,8287
8070,17358,90615272,966630,8288
4909,40563,96709589,860183,8289
3577,99819,59473793,158075,8290
1667,61476,61194272,230676,8291
2195,79705,72793065,820636,8292
1147,39979,95389398,272475,8293
60,73957,88239797,254325,8294
3156,36002,62718192,611396,8295
4748,90768,92708897,646654,8296
8577,49317,67815034,888449,8297
365,37273,86532296,367195,8298
6775,21564,41183165,404403,8299
2680,70534,78983074,489222,8300
3475,45425,66914164,407226,8301
2198,63357,96072387,751270,8302
5234,71272,54509762,997698,8303
3714,98288,68362542,258981,8304
6877,96484,37364122,726332,8305
1193,83917,78444992,741887,8306
5346,58664,59539660,790307,8307
3284,47786,98639413,610244,8308
5704,13755,26477144,20544,8309
2389,51978,42755278,224158,8310
5325,92651,36579139,323692,8311
8281,86746,99576605,694637,8312
5324,15220,71695841,303090,8313
3324,6327,37065385,508264,8314
6700,92687,87274694,633091,8315
387,17037,42350543,45500,8316
7263,93433,42791132,233889,8317
7189,66272,2114839,167978,8318
5379,14879,19473547,192748,8319
4741,46051,91384145,667146,8320
5909,90030,25876300,176211,8321
7612,68328,27864323,507160,8322
7676,75568,35121675,312036,8323
6472,79381,18643607,362121,8324
5037,31958,59778487,893795,8325
4402,76186,97572742,869638,8326
1322,54866,76541132,183617,8327
8694,17721,3524544,209531,8328
132,20546,4327035,138318,8329
9124,24665,28507489,43067,8330
6565,92010,46689119,963247,8331
3123,70801,52133364,744115,8332
9632,83171,68943617,154506,8333
8631,1995,22780659,829013,8334
9246,38830,4513583,212555,8335
9181,9423,63813810,590384,8336
7215,14097,29967564,441717,8337
7516,4722,45029898,257003,8338
354,55427,23813708,520084,8339
2956,1246,55789596,424113,8340
279,2104,22122798,37706,8341
4881,87965,34707653,993188,8342
9785,21319,21458301,524134,8343
2026,7173,12590031,562282,8344
2824,87590,24257385,171271,8345
4091,7909,99250619,916041,8346
3820,43208,12017867,308909,8347
7826,70685,53395829,912155,8348
8309,61995,18559576,897102,8349
8738,60002,10326675,841850,8350
7946,30571,46380302,538425,8351
8335,92554,5547407,963580,8352
4294,67500,23855172,419660,8353
7707,38613,1608122,948780,8354
286,30432,65605713,56028,8355
7604,3745,21140671,271648,8356
6797,30155,69358034,582619,8357
8870,22782,68876679,682349,8358
7736,39988,37734881,103420,8359
6159,45407,8355775,456478,8360
3777,15562,87969968,107653,8361
4692,11378,14238916,444761,8362
6050,23591,86871307,569542,8363
9443,4625,8240546,757172,8364
952,19156,85883008,531950,8365
2323,47180,7757192,201519,8366
9865,55535,64640968,370840,8367
95,91155,33364549,574464,8368
2218,19920,67872143,604846,8369
1579,10288,80270813,565972,8370
1602,24848,97767111,651126,8371
3593,11888,73828528,727402,8372
3185,61948,934438,424317,8373
5954,55058,22502647,905859,8374
791,67804,12204317,913802,8375
4678,77058,43591132,693406,8376
9030,29410,34848598,745158,8377
3679,47653,59974300,992299,8378
3891,29270,37253068,983834,8379
4942,42542,84243690,867707,8380
8173,91860,5339758,389994,8381
9033,90857,97908837,671193,8382
9750,77249,52630103,479828,8383
9818,88867,9921200,389523,8384
8132,28424,74840199,65155,8385
7711,99282,36023743,841957,8386
202,1595,3631941,302699,8387
1788,24033,41235647,653653,8388
8358,25336,9744646,549149,8389
7182,4529,79031521,994416,8390
3151,67656,77038213,595373,8391
9507,11947,1159053,500385,8392
1945,98229,17156252,209918,8393
6773,77710,9759519,824525,8394
5591,21039,37050923,887382,8395
8733,67636,49300251,734702,8396
3608,87211,64443849,728451,8397
7922,54905,67163826,767904,8398
4942,75369,75039464,94549,8399
2227,76414,89131545,900715,8400
55,53486,10920015,196445,8401
697,20179,97638279,58679,8402
1568,27192,99007296,507863,8403
6755,90269,12205556,638671,8404
1842,3543,23542281,78643,8405
4754,28204,70846697,645429,8406
3111,40273,71607561,923592,8407
270,205,60225947,794934,8408
3192,46909,88206378,338477,8409
5681,29599,66538717,159016,8410
8957,58536,57216063,520325,8411
5590,16341,9343271,591458,8412
6326,11145,91051941,187285,8413
5296,81254,42592796,723410,8414
8267,46278,88553617,666951,8415
4860,5277,3276404,154725,8416
6701,19513,18957316,206387,8417
208,78259,7154784,888135,8418
3704,7556,18378713,890060,8419
7103,18782,8744613,147627,8420
3103,12430,29175563,915543,8421
917,41453,26617133,506640,8422
438,15852,51229978,105377,8423
4106,99805,67335378,842999,8424
5537,41696,85039242,363872,8425
9747,88602,57116950,850022,8426
410,2229,81707967,454023,8427
6297,53522,1415274,638902,8428
3764,73777,35735479,361724,8429
7618,11615,6414314,255568,8430
9297,68202,16351404,862243,8431
2709,96512,47813223,372345,8432
4026,33988,33712245,293395,8433
3376,72255,17380845,424275,8434
5536,44094,87475385,69339,8435
5976,81132,87710496,508576,8436
1455,87284,72932926,672802,8437
6414,31126,8222553,437533,8438
3539,59465,43472884,292706,8439
7234,70844,57964565,75792,8440
5447,44453,5251144,289793,8441
1989,71965,30208797,653789,8442
5649,93235,80832918,320851,8443
2416,99375,65829182,118440,8444
8050,65400,71709377,397990,8445
2361,80474,73122137,91300,8446
2587,89884,93960374,742932,8447
2885,88017,70115399,845159,8448
8617,79881,52513468,153125,8449
7598,58717,31050042,425804,8450
5715,7524,10890151,709057,8451
5031,76034,19689775,360094,8452
9367,31566,48821285,69446,8453
9916,18119,83986008,739982,8454
7136,96014,3219566,299991,8455
7801,55837,36603530,684708,8456
2316,96294,45968510,442706,8457
4692,50478,35927894,217888,8458
3443,29097,82663992,160871,8459
6968,2187,58860763,498320,8460
7028,57944,80640123,972798,8461
3926,63137,85365462,680578,8462
9591,78461,44013983,799715,8463
5561,975,64607272,13164,8464
7099,42320,47809527,540194,8465
3013,75329,89105851,431960,8466
9570,26976,72547713,700693,8467
3548,67880,4420725,691743,8468
3720,53279,59759089,200683,8469
7522,39253,29295642,600167,8470
1095,77849,48413949,684533,8471
653,55884,66220795,334531,8472
6453,81327,45157252,273638,8473
5443,4796,19794286,949548,8474
6885,37422,1679941,122784,8475
9062,15280,32658709,280330,8476
7415,74776,42834498,23258,8477
4126,44499,26179185,317378,8478
1311,87733,43136361,522764,8479
2698,20640,36739449,398244,8480
6079,39064,5644719,541457,8481
2279,76950,14834181,324052,8482
3358,64759,51272007,377967,8483
3768,16939,69430376,956664,8484
4527,20324,94311736,317496,8485
1312,63857,92201860,200300,8486
5523,13359,14355949,667002,8487
6172,67428,68017255,482101,8488
76,61745,51539949,515563,8489
974,78437,5353435,971972,8490
6004,10366,68785624,765004,8491
9328,88299,94061901,961643,8492
1834,47406,7113047,66497,8493
2634,4920,26791758,969347,8494
4687,85509,98915728,94264,8495
6269,48039,70715345,661461,8496
9677,3008,37113215,759362,8497
6545,17840,85942121,668286,8498
1508,97107,71743191,27484,8499
9510,15693,26829562,669308,8500
1931,18096,48419286,143159,8501
6042,61331,21961937,958339,8502
3504,54551,4791396,242303,8503
7952,95820,34580156,119987,8504
3968,2605,79745352,902740,8505
5126,18119,30788906,4984,8506
6148,40181,91583593,292269,8507
3321,23962,1937288,311782,8508
5876,31983,90134192,445937,8509
9967,56366,5832026,354457,8510
8113,41209,40966115,109014,8511
1316,61695,87319274,192537,8512
6260,59712,63106454,925017,8513
3597,36474,15767564,11842,8514
8738,47863,52888176,202379,8515
6976,92647,62667858,110739,8516
5272,73506,65507032,475399,8517
570,89912,12418787,833159,8518
9687,44277,9242489,100479,8519
7722,19811,87357838,997837,8520
5288,72320,66663267,734945,8521
6090,9327,95213718,222875,8522
1631,88938,57257013,518136,8523
354,85488,65726042,884842,8524
7858,29826,58224794,396472,8525
9622,39765,13651136,726870,8526
4739,79748,95629298,916926,8527
2733,5626,24050116,675736,8528
6052,53051,67398248,974371,8529
2602,89130,50232692,433967,8530
7830,43181,31306595,167595,8531
3271,60507,79807343,113881,8532
7859,20657,31541068,473919,8533
6163,47696,3663484,131106,8534
5876,93938,26184969,811471,8535
1371,3516,94960619,106837,8536
6497,89634,91303535,504792,8537
1813,68250,62503967,894510,8538
7965,14782,61391319,530464,8539
854,96794,40049563,868839,8540
